Name,Total
Fabio,160.0
O. Olomola,160.0
J. Lillis,160.0
P. Prosenik,160.0
H. Gueye,160.0
Y. Khacheridi,160.0
A. Vergara,160.0
J. Moreno,160.0
L. Caicedo,160.0
R. Salinas,160.0
C. Halkett,160.0
Kim Dong Woo,160.0
G. Kelly,160.0
K. Kovačević,160.0
Marc Vales,160.0
Sergio Gónzalez,160.0
C. Beck,160.0
F. Carstens,160.0
Alexandre Frandeira,160.0
N. Thaller,160.0
K. Ayong,160.0
E. Friberg,160.0
R. Cunningham,160.0
W. Ángel,160.0
T. Oude Kotte,160.0
M. Vigorito,160.0
André Ferreira,160.0
A. Marin,160.0
U. Bulut,160.0
Kiko Olivas,160.0
L. Mai,160.0
D. Malone,160.0
B. van Leer,160.0
G. Rea,160.0
S. Bareiro,160.0
B. Białkowski,160.0
B. Körk,160.0
M. Männel,160.0
P. Calandria,160.0
E. Mathoho,160.0
N. Giani,160.0
A. Walongwa,160.0
A. Diaz,160.0
M. ter Stegen,160.0
T. Ünlü,160.0
C. Schoppenhauer,160.0
K. Moreno,160.0
S. Marreh,160.0
N. Bazzana,160.0
M. Pink,160.0
Tomás Nuninho,160.0
A. Hellborg,160.0
E. Derdiyok,160.0
Bruno,160.0
J. Pearce,160.0
L. Daniels,160.0
D. Vaughan,160.0
A. La Mantia,160.0
J. Hjorth,160.0
C. Castro,160.0
A. Hayashi,160.0
N. Ochojski,160.0
M. Thorbjörnsson,160.0
D. Bentley,160.0
Y. Hasegawa,160.0
A. Al Bulayhi,160.0
S. Posch,160.0
Liu Zhenli,160.0
M. Żyro,160.0
R. Ruiter,160.0
Raillo,160.0
A. Gamboa,160.0
Gerard Oliva,160.0
D. Gordon,160.0
L. Prosser,160.0
A. Schetino,160.0
K. Katz,160.0
A. Dávila,160.0
K. Gehring,160.0
Baena,160.0
D. Graham,160.0
L. Schweers,160.0
J. Mukena,160.0
M. Payares,160.0
O. Yilmaz,160.0
V. Jalasto,160.0
A. Calver,160.0
A. Epureanu,160.0
J. Fujimoto,160.0
G. Akkan,160.0
Kim Yong Dae,160.0
P. Harant,160.0
José Uche,160.0
E. Moretti,160.0
L. Romo,160.0
Rubén Yáñez,159.0
J. Basulto,159.0
J. Kabongo,159.0
R. Janicki,159.0
S. Foss,159.0
A. Johansson,159.0
M. Kumbulla,159.0
K. Reaves,159.0
C. Kelly,159.0
M. Pedersen,159.0
Emidio Hoffman,159.0
C. Mesa,159.0
J. Kristoffersen,159.0
D. Fällman,159.0
H. Acar,159.0
D. Parkhouse,159.0
R. Watson,159.0
Felipe,159.0
Aníbal Capela,159.0
Dani Suárez,159.0
A. Hindi,159.0
J. Gamonal,159.0
K. Johnsson,159.0
A. Yasser,159.0
Álvaro Gómez,159.0
F. Armani,159.0
J. Stanic,159.0
D. Jensen,159.0
M. Baldisimo,159.0
S. Córdova,159.0
David Raya,159.0
C. Hountondji,159.0
J. Ellis,159.0
B. Petković,159.0
C. Norman,159.0
Y. Salmier,159.0
W. Tchuameni,159.0
D. O'Shea,159.0
T. Chorý,159.0
B. Bellot,159.0
Manu Moya,159.0
Zhao Xuri,159.0
I. Furu,159.0
Z. Medley,159.0
B. Vera,159.0
M. Fornasier,159.0
G. Buckley,159.0
M. Jenz,159.0
M. Sagnan,159.0
S. Aresti,159.0
G. Magnani,159.0
J. Willis,159.0
Pau López,159.0
F. Heerkens,159.0
P. Phillips,159.0
J. Cascante,159.0
N. Proschwitz,159.0
N. Valentini,159.0
F. Sierralta,159.0
D. Bachmann,159.0
L. Osaki,159.0
C. Adam,159.0
S. Twine,159.0
J. Koprivec,159.0
S. Gartenmann,159.0
Germán,159.0
Dioni,159.0
E. Adebayo,159.0
H. Tifner,159.0
E. Audero,159.0
Dani Cárdenas,159.0
O. Nyland,159.0
A. Karnuçu,159.0
Javi Sánchez,159.0
M. Jadama,159.0
C. MacGillivray,159.0
T. Rehfeldt,159.0
E. Hovland,159.0
B. Reynet,159.0
H. Patronen,159.0
Santamaría,159.0
A. Hegazi,159.0
Z. Kuzmanović,159.0
Y. Suzuki,159.0
S. Ekramy,159.0
R. Sulewski,159.0
T. Odusina,159.0
S. Knežević,159.0
L. Bogdan,159.0
L. Vigouroux,159.0
N. Smith,159.0
B. Myhill,158.0
A. Iacobucci,158.0
A. Dabasse,158.0
B. Lecomte,158.0
M. Siabanis,158.0
E. Vandenabeele,158.0
C. Tovar,158.0
J. Dunleavy,158.0
G. Perea,158.0
W. Benítez,158.0
B. Espinosa,158.0
D. Stanese,158.0
F. Erpen,158.0
Ryang Yong Gi,158.0
Chris Farminhão,158.0
Park Ji Soo,158.0
C. Mbulu,158.0
A. Kecskés,158.0
A. Cairns,158.0
P. Čech,158.0
C. Coosemans,158.0
Dêniro Prestes,158.0
S. Bossut,158.0
N. Ortigoza,158.0
Gabrìel,158.0
D. von Ballmoos,158.0
L. Krüger,158.0
B. Hamer,158.0
S. Scherder,158.0
I. Kecojević,158.0
S. Wootton,158.0
B. Alférez,158.0
M. Jiménez,158.0
T. Craig,158.0
Raúl Sánchez,158.0
T. Kessler,158.0
F. Knudsen,158.0
M. Guehi,158.0
H. Al Shuwaysh,158.0
P. Nardi,158.0
Pita,158.0
M. Connolly,158.0
J. Billong,158.0
S. Janssen,158.0
K. Politz,158.0
L. Delgado,158.0
C. Johnson,158.0
D. Kelly,158.0
J. Elliott,158.0
Y. Quintana,158.0
K. Dabila,158.0
M. Heylen,158.0
S. Andersen,158.0
J. Baxter,158.0
M. Velásquez,158.0
J. Vuković,158.0
C. Salcido,158.0
J. Verlaat,158.0
Yohan Tavares,158.0
Y. Yakovenko,158.0
M. Naamani,158.0
S. García,158.0
M. Pode,158.0
S. Mignolet,158.0
J. González,158.0
A. Mitchell,158.0
Pistu,158.0
L. McCormick,158.0
H. Artarslan,158.0
G. Haag,158.0
S. Kelly,158.0
Zhu Chenjie,158.0
A. Romairone,158.0
D. Sjölund,158.0
M. Al Shudukhi,158.0
J. Delle,158.0
J. Giraldo,158.0
T. Stead,158.0
Zhu Ting,158.0
Luan,158.0
A. Taylor,158.0
A. Reyes Ambuila,158.0
B. Clarke,158.0
Borja García,158.0
Y. Avcılar,158.0
P. Mbodji,158.0
D. Collins,158.0
J. James,158.0
J. Lindstrøm,158.0
S. Giménez,158.0
M. Cremonesi,158.0
M. Degerlund,158.0
F. Harek,158.0
M. Pascali,158.0
F. Al Qarni,158.0
S. Slocombe,158.0
A. Aktas,157.0
Chen Anqi,157.0
O. León,157.0
A. Okosun,157.0
D. Padelli,157.0
D. Damjanović,157.0
D. Casey,157.0
E. Jónsson,157.0
M. Caufriez,157.0
Da Costa,157.0
M. Gueye,157.0
M. Butcher,157.0
C. Ramsebner,157.0
U. Korun,157.0
L. Zottele,157.0
I. Paro,157.0
P. O'Conor,157.0
Kweon Han Jin,157.0
R. González,157.0
F. Serraiocco,157.0
S. Nattestad,157.0
Sui Weijie,157.0
A. Uryga,157.0
Raphaelito Anjos,157.0
B. Garratt,157.0
M. Minetti,157.0
M. Dembélé,157.0
P. Kieszek,157.0
T. Sugeno,157.0
P. Jagielka,157.0
A. Smithies,157.0
Fernando,157.0
A. Sorge,157.0
K. Burger,157.0
M. Alvir,157.0
D. Melo,157.0
M. Bürki,157.0
Y. Hiraoka,157.0
T. Elphick,157.0
S. Guðjohnsen,157.0
J. Lynch,157.0
M. Finne Wørts,157.0
A. Damen,157.0
H. Castegren,157.0
B. Salamon,157.0
M. Salvi,157.0
M. Roberts,157.0
R. Petrović,157.0
A. Krešić,157.0
A. McCormack,157.0
H. Martínez,157.0
O. Hawsawi,157.0
L. Giovini,157.0
A. Hopmark,157.0
M. Kolke,157.0
C. Diedhiou,157.0
D. Murphy,157.0
N. Pope,157.0
M. Rensing,157.0
Ángel López,157.0
Torrejón,157.0
A. Read,157.0
J. Arias,157.0
I. Akdağ,157.0
B. Purkiss,157.0
F. Avenatti,157.0
K. Fickentscher,157.0
S. Dann,157.0
M. Al Shalhoub,157.0
Yang Fan,157.0
S. Belkahia,157.0
Juli Morrinhos,157.0
W. Saliba,157.0
J. Padilla,157.0
M. Kvasina,157.0
M. Saunier,157.0
S. Gussiås,157.0
Joaquín,157.0
D. Slamar,157.0
G. Sandomierski,157.0
Gonçalo Cardoso,157.0
E. Bijlsma,157.0
M. Karlsen,157.0
E. Bush,157.0
Benja,157.0
J. Masson,157.0
G. Verón,157.0
L. Kruse,157.0
F. Fydriszewski,157.0
W. Bianda,157.0
B. Peacock-Farrell,157.0
L. Cass,157.0
B. White,157.0
B. Warland,157.0
Kim Gyeong Min,156.0
E. Berger,156.0
M. Rigione,156.0
R. García Guerreño,156.0
J. Moulin,156.0
A. Sánchez,156.0
A. McCann,156.0
Y. Abdelhamid,156.0
D. Avdić,156.0
M. Lund,156.0
M. Havenaar,156.0
D. McGregor,156.0
P. Hofmann,156.0
E. Burgos,156.0
L. Depoitre,156.0
D. Revan,156.0
H. Belal,156.0
A. Al Meqran,156.0
B. Tuiloma,156.0
G. Arokoyo,156.0
M. Peybernès,156.0
M. Steeves,156.0
G. Allison,156.0
R. Okazaki,156.0
F. Rønnow,156.0
Y. Góez,156.0
L. Andrenacci,156.0
Naldo,156.0
L. Fesser,156.0
T. Pekhart,156.0
G. Achilier,156.0
A. Mina,156.0
S. Al Qeshtah,156.0
N. Hazazi,156.0
H. Piedra,156.0
K. Hawley,156.0
O. Franco,156.0
D. Reimann,156.0
B. Straalman,156.0
Yan Junling,156.0
S. Thesker,156.0
Jesús Valentín,156.0
R. Zapata,156.0
K. Bülow,156.0
J. Serra,156.0
A. Kantari,156.0
Yang Fangzhi,156.0
Zhang Hengyuan,156.0
L. Robles,156.0
B. Shuttleworth,156.0
A. Jędrych,156.0
T. Yokoyama,156.0
Defendi,156.0
Lolo,156.0
D. Bergqvist,156.0
B. Moore,156.0
S. Bakış,156.0
J. Hanson,156.0
A. Rossi,156.0
H. Lindner,156.0
A. Al Dakheel,156.0
F. Fielding,156.0
Cui Peng,156.0
F. Torres,156.0
N. Belvito,156.0
A. Pomini,156.0
Ricardo Ferreira,156.0
Héctor Rodas,156.0
D. Chygrynskyi,156.0
K. Alexandersson,156.0
Douglas,156.0
J. Sánchez Purata,156.0
T. van den Belt,156.0
L. Payares,156.0
M. Lansing,156.0
O. Steurer,156.0
R. Bennett,156.0
A. Buongiorno,156.0
S. Anderson,156.0
J. Grayson,156.0
J. Doherty,156.0
Valdu Té,156.0
P. Samiec-Talar,156.0
A. Revell,156.0
M. Fetsch,156.0
B. Murphy,155.0
M. Beevers,155.0
F. Bong,155.0
N. Hagglund,155.0
S. Neumann,155.0
Lee Tae Ho,155.0
Gu Chao,155.0
R. Idda,155.0
M. Borjan,155.0
K. Schlotterbeck,155.0
A. Rebrov,155.0
J. Deumeland,155.0
A. Penny,155.0
Y. Takahashi,155.0
Pol Moreno,155.0
C. Romaña,155.0
E. Goldaniga,155.0
S. Old,155.0
V. van den Bogert,155.0
M. Janssen,155.0
I. Kutepov,155.0
C. Kennedy,155.0
M. Hartmann,155.0
R. Zwinkels,155.0
R. Allsop,155.0
S. Burchert,155.0
M. Andújar,155.0
P. Tachtsidis,155.0
Verza,155.0
M. Crocombe,155.0
A. Didic,155.0
C. Aneke,155.0
A. Gürleyen,155.0
S. Want,155.0
A. Winkler,155.0
Joel Robles,155.0
L. Rosić,155.0
M. Fontaine,155.0
J. Campbell,155.0
O. Valakari,155.0
L. Reddy,155.0
N. Mäenpää,155.0
J. Kerr,155.0
E. Mastrolía,155.0
F. Bellugou,155.0
M. Clarke,155.0
T. Cordner,155.0
K. Fatkic,155.0
A. Fantini,155.0
A. Baldwin,155.0
P. Gallese,155.0
D. Petersson,155.0
S. Gonda,155.0
Pulido,155.0
M. Samassa,155.0
Neris,155.0
A. Tymiński,155.0
F. Russo,155.0
A. Tiritiello,155.0
A. Sjöberg,155.0
L. Castellanos,155.0
H. Jurjus,155.0
Borja Galán,155.0
Z. Arsenić,155.0
F. García,155.0
K. Lynch,155.0
L. Miracoli,155.0
J. McKay,155.0
A. Kovačević,155.0
T. Mickel,155.0
P. Gulácsi,155.0
J. Gerlach,155.0
F. Altamirano,155.0
S. Jamieson,155.0
Ricardo,155.0
D. Cleary,155.0
R. Lopez-Espin,155.0
E. Bologna,155.0
J. Albert,155.0
J. Piggott,155.0
J. Vitale,155.0
Pedro López,155.0
Hou Sen,155.0
R. Koczor,155.0
M. Maignan,155.0
Borja Domínguez,155.0
N. Bitton,155.0
M. Talbi,155.0
Jiang Zhe,155.0
Rubén,155.0
T. Howard,155.0
A. Lonergan,155.0
Iván Ramis,155.0
W. Caballero,155.0
M. Mantovani,155.0
F. Carvalho,154.0
T. Kuszczak,154.0
K. Gjasula,154.0
M. Gilks,154.0
M. Mirić,154.0
J. Hobbs,154.0
K. Toner,154.0
L. Perrin,154.0
A. Micai,154.0
A. Papadopoulos,154.0
I. Oda,154.0
M. Smith,154.0
O. Şahin,154.0
F. Gattoni,154.0
F. Mayembo,154.0
F. Monteseirín,154.0
K. Suzuki,154.0
Kepa,154.0
J. Chávez,154.0
P. Izzo,154.0
C. Quintana,154.0
T. Klose,154.0
S. Monaco,154.0
S. Nelson,154.0
M. Ošs,154.0
A. Al Suhaimi,154.0
P. O'Connor,154.0
R. Uldrikis,154.0
M. Guanini,154.0
K. Ichimi,154.0
D. Tonucci,154.0
L. DeVere,154.0
A. Díaz,154.0
M. Hosseini,154.0
R. van Doorn,154.0
L. Perea,154.0
F. Aksoy,154.0
M. Lukač,154.0
J. Orellana,154.0
M. Arena,154.0
D. Ward,154.0
A. Zhirov,154.0
D. Dumić,154.0
P. Gori,154.0
A. Bogdán,154.0
T. Kister,154.0
J. Cobián,154.0
M. Asselah,154.0
J. Pestaña,154.0
Marafona,154.0
J. Grahl,154.0
A. Cvetkovic,154.0
B. Šerbečić,154.0
J. Finnerty,154.0
M. Đurić,154.0
E. Herrera,154.0
J. Villar,154.0
R. Lowry,154.0
N. Marthinussen,154.0
João Gabriel,154.0
P. Plewka,154.0
R. Salin,154.0
S. Ben Youssef,154.0
Aythami Artiles,154.0
S. Viera,154.0
S. Dioudis,154.0
A. Lacey,154.0
Hilton,154.0
B. Cortés,154.0
Guo Quanbo,154.0
D. Bassi,154.0
Yun Ji Hyeok,154.0
S. Folan,154.0
Léo Gamalho,154.0
Mikel San José,154.0
A. Butler,154.0
T. Rotter,154.0
A. Grant,154.0
F. Ferrari,154.0
Javi Pérez,154.0
M. Hitz,154.0
L. Gottwalt,154.0
P. Carlgren,154.0
K. Guédé,154.0
S. Ulreich,154.0
D. Peralta,154.0
P. Crouch,154.0
F. Wiedwald,154.0
R. Vodišek,154.0
A. Sosa,153.0
M. Schubert,153.0
A. Groundstroem,153.0
C. Lucchetti,153.0
E. Sandberg,153.0
D. Daniels,153.0
Gálvez,153.0
R. Noda,153.0
S. Coates,153.0
M. Bauer,153.0
G. Morris,153.0
G. Sauro,153.0
K. Davies,153.0
J. van Benthem,153.0
M. Ndione,153.0
A. Gunn,153.0
Q. Roberts,153.0
D. López,153.0
M. Endres,153.0
José Suárez,153.0
R. Matthews,153.0
S. Al Mutairi,153.0
D. Nikolaou,153.0
M. Sifneos,153.0
Z. Steffen,153.0
N. Moiraghi,153.0
L. Meisl,153.0
M. Stoll,153.0
R. Porteous,153.0
J. Pask,153.0
T. Renault,153.0
Lee Jae Ik,153.0
M. Oikonomou,153.0
D. Bates,153.0
T. Gebauer,153.0
P. Gueye,153.0
V. Forren,153.0
S. Cuthbert,153.0
M. Léris,153.0
F. Silva,153.0
A. Milić,153.0
W. Hennessey,153.0
L. Chiappero,153.0
S. Rajković,153.0
Aloísio,153.0
M. Gostomski,153.0
L. Lezzerini,153.0
K. Pannewitz,153.0
M. Spano Rahou,153.0
D. Dumont,153.0
D. Valencia,153.0
T. Nishino,153.0
B. Alnwick,153.0
B. Chorbadzhiyski,153.0
V. Sasso,153.0
F. Scaglia,153.0
N. Ferguson,153.0
S. Birnbaum,153.0
M. Vilotić,153.0
Yi Fan,153.0
D. Tošić,153.0
A. Al Yousif,153.0
S. Johnson,153.0
Liu Yu,153.0
A. Maxsø,153.0
I. Sissoko,153.0
S. Sy,153.0
I. Marega,153.0
S. Sorrentino,153.0
Fabiano,153.0
B. Stokke,153.0
C. Vidal,153.0
B. Lambot,153.0
J. Alnwick,153.0
J. Duncan,153.0
G. Nyamsi,153.0
Liu Yiming,153.0
D. Monsalve,153.0
O. Yaman,153.0
C. Maxwell,152.0
G. Banguera,152.0
J. Speroni,152.0
A. Mondal,152.0
E. Rescaldani,152.0
E. Pantelakis,152.0
S. Gassama,152.0
D. Stracqualursi,152.0
R. Cierzniak,152.0
H. Mosquera,152.0
P. Bråtveit,152.0
M. Ćosić,152.0
J. Mattheij,152.0
A. Al Jadani,152.0
Ivanildo Fernandes,152.0
Li Peng,152.0
B. Jones,152.0
M. Derrien,152.0
Tiago Caeiro,152.0
F. Fontanini,152.0
J. Pérez,152.0
J. Tamm,152.0
Hwang Hyun Soo,152.0
V. Fiorillo,152.0
H. Ayaroğlu,152.0
J. Mondragón,152.0
T. Dähne,152.0
F. Godoy,152.0
J. García,152.0
B. Thoelke,152.0
A. Kruiswijk,152.0
H. Brockbank,152.0
André Pinto,152.0
Miguel Silva,152.0
Estevãtinho,152.0
G. Corbo,152.0
Magno Novaes,152.0
F. Müller,152.0
D. Miya,152.0
Pablo Ramón,152.0
M. Nottingham,152.0
B. Ecuélé Manga,152.0
J. Al Shammari,152.0
C. Depres,152.0
N. Avellaneda,152.0
Sergio Herrera,152.0
Josema,152.0
C. Bovo,152.0
J. Ledesma,152.0
O. Jackson,152.0
R. Çağıran,152.0
G. Milović,152.0
L. Legge,152.0
R. Rode,152.0
J. Pavlenka,152.0
V. Tranberg,152.0
M. Baudry,152.0
R. Maeda,152.0
N. Gyömbér,152.0
O. Kanté,152.0
R. Roache,152.0
Freder Cabral,152.0
R. Williams,152.0
Matheus,152.0
M. Sejmenovic,152.0
S. Noreña,152.0
R. Gilmartin,152.0
A. Al Owayshir,152.0
J. Manley,152.0
L. Öhman,152.0
G. Campi,152.0
S. Fortès,152.0
S. Findlay,152.0
Munir,152.0
C. Gönen,152.0
Eduardo,152.0
H. Andersson,152.0
M. Wölfli,152.0
R. Le Normand,152.0
C. Mathenia,151.0
D. Marshall,151.0
S. Tanasijevic,151.0
G. Zajkov,151.0
P. Velthuizen,151.0
D. Oberhauser,151.0
G. Pender,151.0
A. Golec,151.0
Sander Asevedo,151.0
Maicon,151.0
U. Çakır,151.0
R. Senhadji,151.0
I. Runje,151.0
R. Seuntjens,151.0
B. Drągowski,151.0
N. Paz,151.0
M. Kobras,151.0
M. Ogasawara,151.0
Cássio,151.0
E. Selen,151.0
K. Shibato,151.0
G. Margreitter,151.0
M. Rodák,151.0
A. Wilkinson,151.0
A. Grijalva,151.0
M. Chanot,151.0
A. Marie-Sainte,151.0
L. Price,151.0
A. Abedzadeh,151.0
K. Yoshino,151.0
B. Poulain,151.0
A. Çelebi,151.0
A. Ben Lamin,151.0
T. Mourdoukoutas,151.0
A. Jarvis,151.0
B. Webster,151.0
J. Hopf,151.0
E. Barli,151.0
S. van Dijck,151.0
M. Simakan,151.0
M. Campaña,151.0
D. Keet,151.0
H. Moukoudi,151.0
M. Nalepa,151.0
A. Aliev,151.0
A. Santurro,151.0
F. Pierrot,151.0
M. Dreyer,151.0
S. Fischer,151.0
D. Frare,151.0
T. Jodłowiec,151.0
J. Garcia Sossa,151.0
S. Stevens,151.0
M. Bjørnbak,151.0
L. Sobiech,151.0
D. Gibbons,151.0
B. Sangaré,151.0
L. Gamíz,151.0
J. Pereira,151.0
H. Tekin,151.0
L. Vásquez,151.0
R. Edmonds-Green,151.0
A. Batalla,151.0
S. Walukiewicz,151.0
Zhu Jiayi,151.0
N. Jackers,151.0
B. Stuver,151.0
Kim Woo Suk,151.0
C. Jordan,151.0
I. Arai,151.0
D. Baur,151.0
Yu Rui,151.0
C. Zimmermann,151.0
M. Steinwender,151.0
João Lopes,151.0
M. Leitgeb,151.0
T. Melia,151.0
P. Świątko,151.0
J. Varela,151.0
C. Dikamona,151.0
N. Taravel,151.0
Dani Martín,151.0
G. Smith,151.0
Y. Brecher,151.0
A. Öztürk,151.0
S. Ruprecht,151.0
E. García,151.0
N. Ferraresi,151.0
P. Struijk,151.0
R. Jarstein,151.0
M. Gorgelin,151.0
T. Brownsword,151.0
P. Pfeiffer,150.0
L. Šimić,150.0
César Ortiz,150.0
A. Maund,150.0
P. McShane,150.0
M. Dupé,150.0
M. Michel,150.0
J. Castillo,150.0
P. Šteinbors,150.0
Y. Kaiser,150.0
E. Markkanen,150.0
Fred Aníbão,150.0
H. Menosse,150.0
Jonaldo Santoso,150.0
D. Lachman,150.0
D. Villa,150.0
Philipe Sampaio,150.0
M. Twarowski,150.0
D. Perić,150.0
L. Landre,150.0
M. Barnofsky,150.0
V. Eicher,150.0
D. Bumberger,150.0
S. Bamba,150.0
V. Huerta,150.0
B. Yáñez,150.0
R. Civelli,150.0
B. Wilmot,150.0
T. Hara,150.0
D. Mesenhöler,150.0
D. Ospina,150.0
Y. De Winter,150.0
T. Hillman,150.0
L. Balerdi,150.0
J. Rivas,150.0
J. McKeown,150.0
K. Kraus,150.0
B. Karamoko,150.0
G. Burdisso,150.0
W. Długosz,150.0
R. Rúnarsson,150.0
N. Beyer,150.0
V. Morales,150.0
J. Vreman,150.0
D. Niwa,150.0
S. Marinović,150.0
Z. de la Paz,150.0
A. Schwolow,150.0
Bernardo,150.0
A. Bastoni,150.0
G. Piras,150.0
Jung San,150.0
A. Walke,150.0
J. Segura,150.0
M. Goicoechea,150.0
D. Petrić,150.0
José Carlos,150.0
F. Aguilar,150.0
T. Reithmeir,150.0
O. Sowunmi,150.0
M. Di Gennaro,150.0
A. Stolz,150.0
H. Noda,150.0
V. Vesiaho,150.0
F. Kaplan,150.0
A. Flint,150.0
C. Torres,150.0
T. Vincensini,150.0
S. Bain,150.0
César,150.0
No Dong Geon,150.0
A. Mahlonoko,150.0
Guilherme Oliveira,150.0
L. Rougeaux,150.0
J. Durán,150.0
N. Phillips,150.0
M. Juel Andersen,150.0
F. Vicari,150.0
Han Yong Su,150.0
B. Samba,150.0
M. Al Sharimi,150.0
T. Knowles,150.0
S. Ilsanker,150.0
M. Čovilo,150.0
A. Romero,150.0
H. Türkmen,150.0
S. Tigges,149.0
T. Meißner,149.0
A. Whitmore,149.0
I. Hajtić,149.0
A. Bamba,149.0
M. Van Damme,149.0
N. Boogaard,149.0
R. Droehnle,149.0
J. Silva,149.0
Gumbau,149.0
Dankler,149.0
Kiko Casilla,149.0
H. Opdal,149.0
M. Knaller,149.0
D. Ousted,149.0
J. Barrett,149.0
C. Klarer,149.0
W. Omsberg,149.0
A. Al Bishi,149.0
S. Torrico,149.0
C. Dickinson,149.0
J. Sorbon,149.0
D. Lopar,149.0
A. Empereur,149.0
D. Heuer Fernandes,149.0
A. Marino,149.0
C. Rigamonti,149.0
C. Henao,149.0
A. Plizzari,149.0
R. Himmelmann,149.0
M. te Vrede,149.0
K. Petersen,149.0
G. Mancini,149.0
L. Roberts,149.0
N. Pejović,149.0
A. Ba,149.0
Y. Bounou,149.0
W. Møller,149.0
J. Svenningsen,149.0
F. Assmann,149.0
M. Britos,149.0
Felipe,149.0
D. Riccardi,149.0
L. Nielsen,149.0
Wang Jie,149.0
Jin Hui,149.0
J. Omlin,149.0
Qian Yumiao,149.0
M. Perdijić,149.0
F. Fazio,149.0
L. Montipó,149.0
J. Muñoz,149.0
O. Verdon,149.0
M. Caillard,149.0
J. Burić,149.0
S. Al Khaibari,149.0
J. Kempin,149.0
Martín,149.0
A. Salazar,149.0
F. Giefer,149.0
E. Muñoz,149.0
P. Terracciano,149.0
E. Andrada,149.0
Pol,149.0
M. Rodrigues,149.0
B. Cooper,149.0
J. Archer,149.0
L. Narváez,149.0
K. Etuhu,149.0
H. Campagnaro,149.0
O. Gonzalez,149.0
K. Goba,149.0
Q. Westberg,148.0
J. Trtovac,148.0
J. Yorwerth,148.0
Basilio,148.0
O. Björtuft,148.0
C. Vargas,148.0
A. Ekblad,148.0
H. Hauso,148.0
A. Suljic,148.0
R. Sánchez,148.0
J. Ligali,148.0
T. Boss,148.0
H. Souttar,148.0
D. Murphy,148.0
S. Nakagawa,148.0
A. Long,148.0
A. Ousou,148.0
G. Nilsson,148.0
Y. Akimoto,148.0
B. Badiashile,148.0
C. Muñoz,148.0
G. Lillard,148.0
M. Vidal,148.0
Thiago Xavier,148.0
Markel Areitio,148.0
G. Lajud,148.0
E. Pletinckx,148.0
H. Norris,148.0
A. Disasi,148.0
B. Al Baqi,148.0
H. Gjesdal,148.0
Zhang Enge,148.0
Titi,148.0
P. Wiśniewski,148.0
R. Blumberg,148.0
Kwon Ki Pyo,148.0
S. Coulibaly,148.0
J. Inamoto,148.0
A. Bruce,148.0
Álex Craninx,148.0
F. Portillo,148.0
T. Lauritsen,148.0
I. González,148.0
Yin Congyao,148.0
A. Meret,148.0
A. Gafaiti,148.0
C. Terzi,148.0
L. Ospina,148.0
J. Prior,148.0
J. Zimmermann,148.0
D. Léon,148.0
L. O'Brien,148.0
N. Logue,148.0
A. Gogić,148.0
G. Kımışır,148.0
M. Leverbe,148.0
J. Knight,148.0
S. Shotton,148.0
G. Maripán,148.0
A. Davies,148.0
C. Pérez,148.0
Y. Konno,148.0
S. Gregersen,148.0
M. Maak,148.0
D. Szczepan,148.0
O. Dytyatev,148.0
S. Ormeño,148.0
F. Noguera,148.0
L. Hoyos,148.0
S. Clark,148.0
J. Clarke,148.0
N. Lomb,148.0
Leandro,148.0
S. Memišević,148.0
Dani Hernández,148.0
V. Emmersón,148.0
K. Engbers,148.0
P. Bahanack,148.0
D. Siovas,147.0
David Alba,147.0
Salva Ferrer,147.0
N. Losada,147.0
J. Ockford,147.0
P. Grant,147.0
R. Gurtner,147.0
H. Andersson,147.0
E. Amor,147.0
K. Pagliuca,147.0
J. Jaimes,147.0
C. Pantilimon,147.0
Juanma,147.0
R. Sattelmaier,147.0
M. Yumlu,147.0
G. Buon,147.0
Íñigo López,147.0
S. Svenlén,147.0
Ning Weichen,147.0
V. Moren,147.0
Serginho,147.0
K. Callan-McFadden,147.0
R. Cornwall,147.0
Kel Perinho,147.0
Sui Donglu,147.0
M. Vargas,147.0
J. Dahlin,147.0
Yoel,147.0
O. Urhoghide,147.0
A. Nübel,147.0
C. Donovan,147.0
Léo Jardim,147.0
M. Schwäbe,147.0
S. Rochet,147.0
A. Al Arishi,147.0
Wen Junjie,147.0
D. Wheater,147.0
Baba Fernandes,147.0
V. Janjetović,147.0
M. Lauritsen,147.0
H. Shaian,147.0
Wallace,147.0
Vasquão Junior,147.0
L. Nicholls,147.0
A. Pearce,147.0
Pichu Atienza,147.0
Miguel Ángel,147.0
J. Chabot,147.0
S. Nachreiner,147.0
H. Van Crombrugge,147.0
Igor Rossi,147.0
D. Arslanagic,147.0
L. Thomas,147.0
C. Slattery,147.0
J. Steer,147.0
F. Nájera,147.0
M. Biskupović,147.0
K. Lowe,147.0
G. Valsvik,147.0
J. Ampuero,147.0
Dorado,147.0
M. Sollbauer,147.0
M. El-Shenawy,147.0
P. Azizi,147.0
M. Andersen,146.0
M. Franke,146.0
J. Buxton,146.0
S. Padt,146.0
B. Maguire,146.0
O. Benítez,146.0
L. Cháves,146.0
J. Devecchi,146.0
W. Andrade,146.0
X. Arreaga,146.0
A. Kochenkov,146.0
M. López,146.0
A. Maldonado,146.0
J. Vachoux,146.0
J. Simpson,146.0
J. Mucha,146.0
B. Sylvestre,146.0
M. Qvist,146.0
Fornos,146.0
S. Cleveland,146.0
C. Pym,146.0
C. Salomón,146.0
